SID,NAME,ISO_TIME,BUFFER_TYPE,TC_CENTER_LAT,TC_CENTER_LON,lat,lon,PRECIP_MMHR,Country,ISO
2007314N10093,SIDR,2007-11-10 06:00:00,LAND,9.6,93.2,11.649997,92.65001,5.4609375,India,IND
2007314N10093,SIDR,2007-11-10 06:00:00,LAND,9.6,93.2,10.850001,92.45,7.3203125,India,IND
2007314N10093,SIDR,2007-11-10 06:00:00,LAND,9.6,93.2,10.749995,92.55,10.234375,India,IND
2007314N10093,SIDR,2007-11-10 06:00:00,LAND,9.6,93.2,10.649997,92.45,7.2109375,India,IND
2007314N10093,SIDR,2007-11-10 06:00:00,LAND,9.6,93.2,10.549998,92.45,8.2265625,India,IND
2007314N10093,SIDR,2007-11-10 06:00:00,LAND,9.6,93.2,9.149997,92.750015,10.546875,India,IND
2007314N10093,SIDR,2007-11-10 07:00:00,LAND,9.633333333333333,93.16666666666667,10.850001,92.45,9.8203125,India,IND
2007314N10093,SIDR,2007-11-10 07:00:00,LAND,9.633333333333333,93.16666666666667,10.749995,92.45,5.09375,India,IND
2007314N10093,SIDR,2007-11-10 07:00:00,LAND,9.633333333333333,93.16666666666667,10.749995,92.55,13.0625,India,IND
2007314N10093,SIDR,2007-11-10 07:00:00,LAND,9.633333333333333,93.16666666666667,10.649997,92.45,5.484375,India,IND
2007314N10093,SIDR,2007-11-10 07:00:00,LAND,9.633333333333333,93.16666666666667,10.549998,92.45,5.9921875,India,IND
2007314N10093,SIDR,2007-11-10 07:00:00,LAND,9.633333333333333,93.16666666666667,9.149997,92.750015,8.7265625,India,IND
2007314N10093,SIDR,2007-11-10 07:00:00,LAND,9.633333333333333,93.16666666666667,6.8500013,93.85002,9.8046875,India,IND
2007314N10093,SIDR,2007-11-10 08:00:00,LAND,9.666666666666666,93.13333333333333,11.850001,92.65001,6.109375,India,IND
2007314N10093,SIDR,2007-11-10 08:00:00,LAND,9.666666666666666,93.13333333333333,11.649997,92.65001,6.5390625,India,IND
2007314N10093,SIDR,2007-11-10 08:00:00,LAND,9.666666666666666,93.13333333333333,11.649997,92.750015,5.046875,India,IND
2007314N10093,SIDR,2007-11-10 08:00:00,LAND,9.666666666666666,93.13333333333333,11.45,92.65001,9.046875,India,IND
2007314N10093,SIDR,2007-11-10 08:00:00,LAND,9.666666666666666,93.13333333333333,10.850001,92.45,10.625,India,IND
2007314N10093,SIDR,2007-11-10 08:00:00,LAND,9.666666666666666,93.13333333333333,10.749995,92.45,7.0078125,India,IND
2007314N10093,SIDR,2007-11-10 08:00:00,LAND,9.666666666666666,93.13333333333333,10.749995,92.55,12.4765625,India,IND
2007314N10093,SIDR,2007-11-10 08:00:00,LAND,9.666666666666666,93.13333333333333,10.649997,92.45,6.9375,India,IND
2007314N10093,SIDR,2007-11-10 08:00:00,LAND,9.666666666666666,93.13333333333333,10.549998,92.45,8.2578125,India,IND
2007314N10093,SIDR,2007-11-10 08:00:00,LAND,9.666666666666666,93.13333333333333,9.149997,92.750015,7.9453125,India,IND
2007314N10093,SIDR,2007-11-10 08:00:00,LAND,9.666666666666666,93.13333333333333,6.95,93.750015,6.8046875,India,IND
2007314N10093,SIDR,2007-11-10 08:00:00,LAND,9.666666666666666,93.13333333333333,6.8500013,93.85002,6.3203125,India,IND
2007314N10093,SIDR,2007-11-10 09:00:00,LAND,9.7,93.1,10.850001,92.45,7.5078125,India,IND
2007314N10093,SIDR,2007-11-10 09:00:00,LAND,9.7,93.1,10.749995,92.45,11.1953125,India,IND
2007314N10093,SIDR,2007-11-10 09:00:00,LAND,9.7,93.1,10.749995,92.55,11.109375,India,IND
2007314N10093,SIDR,2007-11-10 09:00:00,LAND,9.7,93.1,10.649997,92.45,8.421875,India,IND
2007314N10093,SIDR,2007-11-10 09:00:00,LAND,9.7,93.1,10.549998,92.45,11.6171875,India,IND
2007314N10093,SIDR,2007-11-10 09:00:00,LAND,9.7,93.1,6.8500013,93.85002,5.0859375,India,IND
2007314N10093,SIDR,2007-11-10 10:00:00,LAND,9.7,93.06666666666666,10.850001,92.45,8.4140625,India,IND
2007314N10093,SIDR,2007-11-10 10:00:00,LAND,9.7,93.06666666666666,10.749995,92.45,10.1640625,India,IND
2007314N10093,SIDR,2007-11-10 10:00:00,LAND,9.7,93.06666666666666,10.749995,92.55,14.1875,India,IND
2007314N10093,SIDR,2007-11-10 10:00:00,LAND,9.7,93.06666666666666,10.649997,92.45,9.1640625,India,IND
2007314N10093,SIDR,2007-11-10 10:00:00,LAND,9.7,93.06666666666666,10.549998,92.45,13.8515625,India,IND
2007314N10093,SIDR,2007-11-10 10:00:00,LAND,9.7,93.06666666666666,6.8500013,93.85002,6.2265625,India,IND
2007314N10093,SIDR,2007-11-10 11:00:00,LAND,9.7,93.03333333333333,10.850001,92.45,6.890625,India,IND
2007314N10093,SIDR,2007-11-10 11:00:00,LAND,9.7,93.03333333333333,10.749995,92.45,7.75,India,IND
2007314N10093,SIDR,2007-11-10 11:00:00,LAND,9.7,93.03333333333333,10.749995,92.55,14.203125,India,IND
2007314N10093,SIDR,2007-11-10 11:00:00,LAND,9.7,93.03333333333333,10.649997,92.45,8.765625,India,IND
2007314N10093,SIDR,2007-11-10 11:00:00,LAND,9.7,93.03333333333333,10.549998,92.45,8.6015625,India,IND
2007314N10093,SIDR,2007-11-10 12:00:00,LAND,9.7,93.0,11.45,92.65001,12.3359375,India,IND
2007314N10093,SIDR,2007-11-10 12:00:00,LAND,9.7,93.0,10.850001,92.45,5.2578125,India,IND
2007314N10093,SIDR,2007-11-10 12:00:00,LAND,9.7,93.0,10.649997,92.45,6.9609375,India,IND
2007314N10093,SIDR,2007-11-10 12:00:00,LAND,9.7,93.0,10.549998,92.45,6.5703125,India,IND
2007314N10093,SIDR,2007-11-10 13:00:00,LAND,9.7,92.96666666666667,11.45,92.65001,5.421875,India,IND
2007314N10093,SIDR,2007-11-10 13:00:00,LAND,9.7,92.96666666666667,10.850001,92.45,22.289062,India,IND
2007314N10093,SIDR,2007-11-10 13:00:00,LAND,9.7,92.96666666666667,10.749995,92.45,21.890625,India,IND
2007314N10093,SIDR,2007-11-10 13:00:00,LAND,9.7,92.96666666666667,10.749995,92.55,28.8125,India,IND
2007314N10093,SIDR,2007-11-10 13:00:00,LAND,9.7,92.96666666666667,10.649997,92.45,19.195312,India,IND
2007314N10093,SIDR,2007-11-10 13:00:00,LAND,9.7,92.96666666666667,10.549998,92.45,16.570312,India,IND
2007314N10093,SIDR,2007-11-10 14:00:00,LAND,9.7,92.93333333333334,11.45,92.65001,5.0390625,India,IND
2007314N10093,SIDR,2007-11-10 14:00:00,LAND,9.7,92.93333333333334,10.850001,92.45,14.7265625,India,IND
2007314N10093,SIDR,2007-11-10 14:00:00,LAND,9.7,92.93333333333334,10.749995,92.45,19.617188,India,IND
2007314N10093,SIDR,2007-11-10 14:00:00,LAND,9.7,92.93333333333334,10.749995,92.55,35.390625,India,IND
2007314N10093,SIDR,2007-11-10 14:00:00,LAND,9.7,92.93333333333334,10.649997,92.45,21.015625,India,IND
2007314N10093,SIDR,2007-11-10 14:00:00,LAND,9.7,92.93333333333334,10.549998,92.45,21.523438,India,IND
2007314N10093,SIDR,2007-11-10 14:00:00,LAND,9.7,92.93333333333334,9.149997,92.750015,7.4375,India,IND
2007314N10093,SIDR,2007-11-10 15:00:00,LAND,9.7,92.9,11.45,92.65001,5.3984375,India,IND
2007314N10093,SIDR,2007-11-10 15:00:00,LAND,9.7,92.9,10.850001,92.45,6.921875,India,IND
2007314N10093,SIDR,2007-11-10 15:00:00,LAND,9.7,92.9,10.749995,92.45,10.2421875,India,IND
2007314N10093,SIDR,2007-11-10 15:00:00,LAND,9.7,92.9,10.749995,92.55,13.4921875,India,IND
2007314N10093,SIDR,2007-11-10 15:00:00,LAND,9.7,92.9,10.649997,92.45,17.171875,India,IND
2007314N10093,SIDR,2007-11-10 15:00:00,LAND,9.7,92.9,10.549998,92.45,12.3359375,India,IND
2007314N10093,SIDR,2007-11-10 15:00:00,LAND,9.7,92.9,9.149997,92.750015,6.625,India,IND
2007314N10093,SIDR,2007-11-10 16:00:00,LAND,9.733333333333333,92.83333333333334,11.45,92.65001,5.3515625,India,IND
2007314N10093,SIDR,2007-11-10 16:00:00,LAND,9.733333333333333,92.83333333333334,10.749995,92.55,10.3984375,India,IND
2007314N10093,SIDR,2007-11-10 16:00:00,LAND,9.733333333333333,92.83333333333334,10.649997,92.45,9.8984375,India,IND
2007314N10093,SIDR,2007-11-10 16:00:00,LAND,9.733333333333333,92.83333333333334,10.549998,92.45,10.703125,India,IND
2007314N10093,SIDR,2007-11-10 17:00:00,LAND,9.766666666666667,92.76666666666667,10.749995,92.55,6.0546875,India,IND
2007314N10093,SIDR,2007-11-10 17:00:00,LAND,9.766666666666667,92.76666666666667,10.649997,92.45,5.1015625,India,IND
2007314N10093,SIDR,2007-11-10 18:00:00,LAND,9.8,92.7,9.149997,92.750015,6.2265625,India,IND
2007314N10093,SIDR,2007-11-10 19:00:00,LAND,9.833333333333334,92.66666666666667,9.149997,92.750015,5.6015625,India,IND
2007314N10093,SIDR,2007-11-10 20:00:00,LAND,9.866666666666667,92.63333333333333,10.850001,92.45,5.578125,India,IND
2007314N10093,SIDR,2007-11-10 20:00:00,LAND,9.866666666666667,92.63333333333333,10.749995,92.45,5.4609375,India,IND
2007314N10093,SIDR,2007-11-10 20:00:00,LAND,9.866666666666667,92.63333333333333,9.149997,92.750015,5.5234375,India,IND
2007314N10093,SIDR,2007-11-10 21:00:00,LAND,9.9,92.6,10.850001,92.45,14.8046875,India,IND
2007314N10093,SIDR,2007-11-10 21:00:00,LAND,9.9,92.6,10.749995,92.45,6.78125,India,IND
2007314N10093,SIDR,2007-11-10 22:00:00,LAND,9.933333333333334,92.56666666666666,10.850001,92.45,12.8125,India,IND
2007314N10093,SIDR,2007-11-10 23:00:00,LAND,9.966666666666667,92.53333333333333,12.45,92.750015,9.03125,India,IND
2007314N10093,SIDR,2007-11-10 23:00:00,LAND,9.966666666666667,92.53333333333333,12.45,92.85002,6.7578125,India,IND
2007314N10093,SIDR,2007-11-10 23:00:00,LAND,9.966666666666667,92.53333333333333,12.350001,92.750015,6.34375,India,IND
2007314N10093,SIDR,2007-11-10 23:00:00,LAND,9.966666666666667,92.53333333333333,12.049998,92.65001,9.234375,India,IND
2007314N10093,SIDR,2007-11-10 23:00:00,LAND,9.966666666666667,92.53333333333333,11.850001,92.750015,7.8125,India,IND
2007314N10093,SIDR,2007-11-10 23:00:00,LAND,9.966666666666667,92.53333333333333,11.749995,92.750015,12.0,India,IND
2007314N10093,SIDR,2007-11-10 23:00:00,LAND,9.966666666666667,92.53333333333333,11.649997,92.750015,10.40625,India,IND
2007314N10093,SIDR,2007-11-10 23:00:00,LAND,9.966666666666667,92.53333333333333,9.149997,92.750015,5.1875,India,IND
2007314N10093,SIDR,2007-11-11 00:00:00,LAND,10.0,92.5,12.749995,92.750015,5.75,India,IND
2007314N10093,SIDR,2007-11-11 00:00:00,LAND,10.0,92.5,11.850001,92.55,5.5703125,India,IND
2007314N10093,SIDR,2007-11-11 00:00:00,LAND,10.0,92.5,11.850001,92.65001,7.5703125,India,IND
2007314N10093,SIDR,2007-11-11 00:00:00,LAND,10.0,92.5,11.850001,92.750015,5.640625,India,IND
2007314N10093,SIDR,2007-11-11 00:00:00,LAND,10.0,92.5,11.749995,92.65001,7.40625,India,IND
2007314N10093,SIDR,2007-11-11 00:00:00,LAND,10.0,92.5,11.749995,92.750015,6.3828125,India,IND
2007314N10093,SIDR,2007-11-11 00:00:00,LAND,10.0,92.5,11.649997,92.65001,8.5234375,India,IND
2007314N10093,SIDR,2007-11-11 00:00:00,LAND,10.0,92.5,11.45,92.65001,9.84375,India,IND
2007314N10093,SIDR,2007-11-11 01:00:00,LAND,10.033333333333333,92.46666666666667,12.749995,92.750015,7.0703125,India,IND
2007314N10093,SIDR,2007-11-11 01:00:00,LAND,10.033333333333333,92.46666666666667,12.749995,92.85002,6.8515625,India,IND
2007314N10093,SIDR,2007-11-11 01:00:00,LAND,10.033333333333333,92.46666666666667,12.649997,92.750015,5.421875,India,IND
2007314N10093,SIDR,2007-11-11 01:00:00,LAND,10.033333333333333,92.46666666666667,12.45,92.85002,5.21875,India,IND
2007314N10093,SIDR,2007-11-11 01:00:00,LAND,10.033333333333333,92.46666666666667,11.850001,92.55,5.1328125,India,IND
2007314N10093,SIDR,2007-11-11 01:00:00,LAND,10.033333333333333,92.46666666666667,11.749995,92.65001,9.1640625,India,IND
2007314N10093,SIDR,2007-11-11 01:00:00,LAND,10.033333333333333,92.46666666666667,11.649997,92.65001,8.2890625,India,IND
2007314N10093,SIDR,2007-11-11 01:00:00,LAND,10.033333333333333,92.46666666666667,11.649997,92.750015,6.3515625,India,IND
2007314N10093,SIDR,2007-11-11 01:00:00,LAND,10.033333333333333,92.46666666666667,11.45,92.65001,8.6171875,India,IND
2007314N10093,SIDR,2007-11-11 02:00:00,LAND,10.066666666666666,92.43333333333334,12.749995,92.750015,5.6484375,India,IND
2007314N10093,SIDR,2007-11-11 02:00:00,LAND,10.066666666666666,92.43333333333334,12.45,92.85002,7.1875,India,IND
2007314N10093,SIDR,2007-11-11 02:00:00,LAND,10.066666666666666,92.43333333333334,11.850001,92.55,6.2578125,India,IND
2007314N10093,SIDR,2007-11-11 02:00:00,LAND,10.066666666666666,92.43333333333334,11.850001,92.65001,6.15625,India,IND
2007314N10093,SIDR,2007-11-11 02:00:00,LAND,10.066666666666666,92.43333333333334,11.749995,92.65001,5.3984375,India,IND
2007314N10093,SIDR,2007-11-11 02:00:00,LAND,10.066666666666666,92.43333333333334,11.649997,92.65001,6.6015625,India,IND
2007314N10093,SIDR,2007-11-11 02:00:00,LAND,10.066666666666666,92.43333333333334,11.45,92.65001,7.1875,India,IND
2007314N10093,SIDR,2007-11-11 03:00:00,LAND,10.1,92.4,11.850001,92.55,5.21875,India,IND
2007314N10093,SIDR,2007-11-11 03:00:00,LAND,10.1,92.4,11.649997,92.65001,8.90625,India,IND
2007314N10093,SIDR,2007-11-11 03:00:00,LAND,10.1,92.4,11.45,92.65001,5.96875,India,IND
2007314N10093,SIDR,2007-11-11 03:00:00,LAND,10.1,92.4,10.549998,92.45,5.0078125,India,IND
2007314N10093,SIDR,2007-11-11 04:00:00,LAND,10.1,92.33333333333334,11.850001,92.55,7.140625,India,IND
2007314N10093,SIDR,2007-11-11 04:00:00,LAND,10.1,92.33333333333334,11.749995,92.750015,8.328125,India,IND
2007314N10093,SIDR,2007-11-11 04:00:00,LAND,10.1,92.33333333333334,11.649997,92.65001,7.859375,India,IND
2007314N10093,SIDR,2007-11-11 04:00:00,LAND,10.1,92.33333333333334,10.850001,92.45,6.515625,India,IND
2007314N10093,SIDR,2007-11-11 05:00:00,LAND,10.1,92.26666666666667,11.95,92.65001,6.9921875,India,IND
2007314N10093,SIDR,2007-11-11 05:00:00,LAND,10.1,92.26666666666667,11.850001,92.55,5.59375,India,IND
2007314N10093,SIDR,2007-11-11 05:00:00,LAND,10.1,92.26666666666667,11.850001,92.65001,5.6484375,India,IND
2007314N10093,SIDR,2007-11-11 05:00:00,LAND,10.1,92.26666666666667,11.850001,92.750015,6.109375,India,IND
2007314N10093,SIDR,2007-11-11 05:00:00,LAND,10.1,92.26666666666667,11.649997,92.65001,6.3515625,India,IND
2007314N10093,SIDR,2007-11-11 05:00:00,LAND,10.1,92.26666666666667,10.549998,92.45,5.2265625,India,IND
2007314N10093,SIDR,2007-11-11 06:00:00,LAND,10.1,92.2,12.45,92.85002,7.7421875,India,IND
2007314N10093,SIDR,2007-11-11 06:00:00,LAND,10.1,92.2,12.350001,92.85002,5.75,India,IND
2007314N10093,SIDR,2007-11-11 06:00:00,LAND,10.1,92.2,12.249995,92.85002,9.4765625,India,IND
2007314N10093,SIDR,2007-11-11 06:00:00,LAND,10.1,92.2,12.149997,92.750015,9.34375,India,IND
2007314N10093,SIDR,2007-11-11 06:00:00,LAND,10.1,92.2,12.049998,92.65001,10.4921875,India,IND
2007314N10093,SIDR,2007-11-11 06:00:00,LAND,10.1,92.2,12.049998,92.750015,9.1171875,India,IND
2007314N10093,SIDR,2007-11-11 06:00:00,LAND,10.1,92.2,11.850001,92.55,5.921875,India,IND
2007314N10093,SIDR,2007-11-11 07:00:00,LAND,10.1,92.16666666666667,12.850001,92.85002,6.0703125,India,IND
2007314N10093,SIDR,2007-11-11 07:00:00,LAND,10.1,92.16666666666667,12.850001,92.95,6.046875,India,IND
2007314N10093,SIDR,2007-11-11 07:00:00,LAND,10.1,92.16666666666667,12.749995,92.750015,13.6640625,India,IND
2007314N10093,SIDR,2007-11-11 07:00:00,LAND,10.1,92.16666666666667,12.749995,92.85002,10.859375,India,IND
2007314N10093,SIDR,2007-11-11 07:00:00,LAND,10.1,92.16666666666667,12.749995,92.95,9.640625,India,IND
2007314N10093,SIDR,2007-11-11 07:00:00,LAND,10.1,92.16666666666667,12.649997,92.750015,12.71875,India,IND
2007314N10093,SIDR,2007-11-11 07:00:00,LAND,10.1,92.16666666666667,12.649997,92.85002,13.25,India,IND
2007314N10093,SIDR,2007-11-11 07:00:00,LAND,10.1,92.16666666666667,12.649997,92.95,10.8125,India,IND
2007314N10093,SIDR,2007-11-11 07:00:00,LAND,10.1,92.16666666666667,12.549998,92.750015,10.8828125,India,IND
2007314N10093,SIDR,2007-11-11 07:00:00,LAND,10.1,92.16666666666667,12.549998,92.85002,10.5859375,India,IND
2007314N10093,SIDR,2007-11-11 07:00:00,LAND,10.1,92.16666666666667,12.549998,92.95,14.3828125,India,IND
2007314N10093,SIDR,2007-11-11 07:00:00,LAND,10.1,92.16666666666667,12.45,92.85002,10.9921875,India,IND
2007314N10093,SIDR,2007-11-11 07:00:00,LAND,10.1,92.16666666666667,12.249995,92.85002,11.28125,India,IND
2007314N10093,SIDR,2007-11-11 07:00:00,LAND,10.1,92.16666666666667,12.149997,92.750015,12.125,India,IND
2007314N10093,SIDR,2007-11-11 07:00:00,LAND,10.1,92.16666666666667,12.049998,92.65001,8.3125,India,IND
2007314N10093,SIDR,2007-11-11 07:00:00,LAND,10.1,92.16666666666667,12.049998,92.750015,9.875,India,IND
2007314N10093,SIDR,2007-11-11 08:00:00,LAND,10.1,92.13333333333333,13.149997,92.85002,8.96875,India,IND
2007314N10093,SIDR,2007-11-11 08:00:00,LAND,10.1,92.13333333333333,13.149997,92.95,9.8828125,India,IND
2007314N10093,SIDR,2007-11-11 08:00:00,LAND,10.1,92.13333333333333,13.049998,92.85002,12.1328125,India,IND
2007314N10093,SIDR,2007-11-11 08:00:00,LAND,10.1,92.13333333333333,12.95,92.85002,17.914062,India,IND
2007314N10093,SIDR,2007-11-11 08:00:00,LAND,10.1,92.13333333333333,12.850001,92.85002,17.015625,India,IND
2007314N10093,SIDR,2007-11-11 08:00:00,LAND,10.1,92.13333333333333,12.850001,92.95,16.007812,India,IND
2007314N10093,SIDR,2007-11-11 08:00:00,LAND,10.1,92.13333333333333,12.749995,92.750015,10.3046875,India,IND
2007314N10093,SIDR,2007-11-11 08:00:00,LAND,10.1,92.13333333333333,12.749995,92.85002,10.75,India,IND
2007314N10093,SIDR,2007-11-11 08:00:00,LAND,10.1,92.13333333333333,12.649997,92.750015,7.625,India,IND
2007314N10093,SIDR,2007-11-11 08:00:00,LAND,10.1,92.13333333333333,12.45,92.85002,8.46875,India,IND
2007314N10093,SIDR,2007-11-11 08:00:00,LAND,10.1,92.13333333333333,12.350001,92.750015,5.328125,India,IND
2007314N10093,SIDR,2007-11-11 08:00:00,LAND,10.1,92.13333333333333,12.350001,92.85002,5.625,India,IND
2007314N10093,SIDR,2007-11-11 08:00:00,LAND,10.1,92.13333333333333,12.249995,92.85002,10.0234375,India,IND
2007314N10093,SIDR,2007-11-11 08:00:00,LAND,10.1,92.13333333333333,12.149997,92.750015,8.7890625,India,IND
2007314N10093,SIDR,2007-11-11 08:00:00,LAND,10.1,92.13333333333333,12.049998,92.750015,5.9296875,India,IND
2007314N10093,SIDR,2007-11-11 08:00:00,LAND,10.1,92.13333333333333,11.749995,92.65001,6.0703125,India,IND
2007314N10093,SIDR,2007-11-11 09:00:00,LAND,10.1,92.1,13.45,92.95,7.1328125,India,IND
2007314N10093,SIDR,2007-11-11 09:00:00,LAND,10.1,92.1,13.249995,92.95,7.0546875,India,IND
2007314N10093,SIDR,2007-11-11 09:00:00,LAND,10.1,92.1,13.249995,93.05,10.0625,India,IND
2007314N10093,SIDR,2007-11-11 09:00:00,LAND,10.1,92.1,13.149997,92.85002,12.6640625,India,IND
2007314N10093,SIDR,2007-11-11 09:00:00,LAND,10.1,92.1,13.149997,92.95,11.53125,India,IND
2007314N10093,SIDR,2007-11-11 09:00:00,LAND,10.1,92.1,13.049998,92.85002,11.234375,India,IND
2007314N10093,SIDR,2007-11-11 09:00:00,LAND,10.1,92.1,12.95,92.85002,11.09375,India,IND
2007314N10093,SIDR,2007-11-11 09:00:00,LAND,10.1,92.1,12.850001,92.85002,5.4765625,India,IND
2007314N10093,SIDR,2007-11-11 09:00:00,LAND,10.1,92.1,12.850001,92.95,6.328125,India,IND
2007314N10093,SIDR,2007-11-11 09:00:00,LAND,10.1,92.1,12.749995,92.750015,7.0,India,IND
2007314N10093,SIDR,2007-11-11 09:00:00,LAND,10.1,92.1,12.749995,92.85002,6.8359375,India,IND
2007314N10093,SIDR,2007-11-11 09:00:00,LAND,10.1,92.1,12.749995,92.95,10.3359375,India,IND
2007314N10093,SIDR,2007-11-11 09:00:00,LAND,10.1,92.1,12.649997,92.750015,6.609375,India,IND
2007314N10093,SIDR,2007-11-11 10:00:00,LAND,10.1,92.03333333333333,13.45,92.95,13.21875,India,IND
2007314N10093,SIDR,2007-11-11 10:00:00,LAND,10.1,92.03333333333333,13.45,93.05,7.4453125,India,IND
2007314N10093,SIDR,2007-11-11 10:00:00,LAND,10.1,92.03333333333333,13.350001,92.95,7.0078125,India,IND
2007314N10093,SIDR,2007-11-11 10:00:00,LAND,10.1,92.03333333333333,13.249995,92.95,14.3203125,India,IND
2007314N10093,SIDR,2007-11-11 10:00:00,LAND,10.1,92.03333333333333,13.249995,93.05,7.2421875,India,IND
2007314N10093,SIDR,2007-11-11 10:00:00,LAND,10.1,92.03333333333333,13.149997,92.85002,11.3515625,India,IND
2007314N10093,SIDR,2007-11-11 10:00:00,LAND,10.1,92.03333333333333,13.049998,92.85002,7.640625,India,IND
2007314N10093,SIDR,2007-11-11 10:00:00,LAND,10.1,92.03333333333333,12.95,92.85002,7.03125,India,IND
2007314N10093,SIDR,2007-11-11 10:00:00,LAND,10.1,92.03333333333333,12.749995,92.750015,8.4296875,India,IND
2007314N10093,SIDR,2007-11-11 10:00:00,LAND,10.1,92.03333333333333,12.749995,92.85002,6.375,India,IND
2007314N10093,SIDR,2007-11-11 10:00:00,LAND,10.1,92.03333333333333,12.749995,92.95,10.453125,India,IND
2007314N10093,SIDR,2007-11-11 10:00:00,LAND,10.1,92.03333333333333,12.649997,92.750015,10.0546875,India,IND
2007314N10093,SIDR,2007-11-11 10:00:00,LAND,10.1,92.03333333333333,12.649997,92.95,6.1875,India,IND
2007314N10093,SIDR,2007-11-11 10:00:00,LAND,10.1,92.03333333333333,12.549998,92.85002,6.2890625,India,IND
2007314N10093,SIDR,2007-11-11 10:00:00,LAND,10.1,92.03333333333333,12.45,92.750015,5.4921875,India,IND
2007314N10093,SIDR,2007-11-11 10:00:00,LAND,10.1,92.03333333333333,12.45,92.85002,6.078125,India,IND
2007314N10093,SIDR,2007-11-11 11:00:00,LAND,10.1,91.96666666666667,13.45,92.95,5.8828125,India,IND
2007314N10093,SIDR,2007-11-11 11:00:00,LAND,10.1,91.96666666666667,13.149997,92.85002,8.78125,India,IND
2007314N10093,SIDR,2007-11-11 11:00:00,LAND,10.1,91.96666666666667,13.049998,92.85002,5.921875,India,IND
2007314N10093,SIDR,2007-11-11 11:00:00,LAND,10.1,91.96666666666667,12.95,92.85002,5.296875,India,IND
2007314N10093,SIDR,2007-11-11 11:00:00,LAND,10.1,91.96666666666667,12.850001,92.85002,5.1328125,India,IND
2007314N10093,SIDR,2007-11-11 11:00:00,LAND,10.1,91.96666666666667,12.850001,92.95,7.109375,India,IND
2007314N10093,SIDR,2007-11-11 11:00:00,LAND,10.1,91.96666666666667,12.749995,92.750015,6.2421875,India,IND
2007314N10093,SIDR,2007-11-11 11:00:00,LAND,10.1,91.96666666666667,12.749995,92.85002,6.1328125,India,IND
2007314N10093,SIDR,2007-11-11 11:00:00,LAND,10.1,91.96666666666667,12.749995,92.95,9.8671875,India,IND
2007314N10093,SIDR,2007-11-11 11:00:00,LAND,10.1,91.96666666666667,12.649997,92.750015,6.78125,India,IND
2007314N10093,SIDR,2007-11-11 11:00:00,LAND,10.1,91.96666666666667,12.549998,92.85002,5.0,India,IND
2007314N10093,SIDR,2007-11-11 12:00:00,LAND,10.1,91.9,13.149997,92.95,5.8203125,India,IND
2007314N10093,SIDR,2007-11-11 12:00:00,LAND,10.1,91.9,13.049998,92.85002,10.0390625,India,IND
2007314N10093,SIDR,2007-11-11 12:00:00,LAND,10.1,91.9,12.95,92.85002,5.6015625,India,IND
2007314N10093,SIDR,2007-11-11 12:00:00,LAND,10.1,91.9,12.749995,92.750015,6.1171875,India,IND
2007314N10093,SIDR,2007-11-11 16:00:00,LAND,10.2,91.7,11.749995,92.65001,6.5078125,India,IND
2007314N10093,SIDR,2007-11-11 17:00:00,LAND,10.3,91.6,11.749995,92.65001,11.578125,India,IND
2007314N10093,SIDR,2007-11-11 17:00:00,LAND,10.3,91.6,11.649997,92.65001,6.2421875,India,IND
2007314N10093,SIDR,2007-11-11 18:00:00,LAND,10.4,91.5,11.649997,92.65001,5.484375,India,IND
2007314N10093,SIDR,2007-11-11 19:00:00,LAND,10.4,91.43333333333334,12.350001,92.750015,5.1875,India,IND
2007314N10093,SIDR,2007-11-11 19:00:00,LAND,10.4,91.43333333333334,12.249995,92.85002,5.6796875,India,IND
2007314N10093,SIDR,2007-11-11 19:00:00,LAND,10.4,91.43333333333334,11.749995,92.65001,5.5859375,India,IND
2007314N10093,SIDR,2007-11-11 19:00:00,LAND,10.4,91.43333333333334,11.649997,92.65001,5.390625,India,IND
2007314N10093,SIDR,2007-11-11 20:00:00,LAND,10.4,91.36666666666666,11.649997,92.65001,6.3515625,India,IND
2007314N10093,SIDR,2007-11-11 21:00:00,LAND,10.4,91.3,11.850001,92.55,12.8984375,India,IND
2007314N10093,SIDR,2007-11-11 21:00:00,LAND,10.4,91.3,11.850001,92.65001,7.1953125,India,IND
2007314N10093,SIDR,2007-11-11 21:00:00,LAND,10.4,91.3,11.749995,92.65001,5.1875,India,IND
2007314N10093,SIDR,2007-11-11 21:00:00,LAND,10.4,91.3,11.649997,92.65001,5.546875,India,IND
2007314N10093,SIDR,2007-11-11 21:00:00,LAND,10.4,91.3,11.649997,92.750015,6.6953125,India,IND
2007314N10093,SIDR,2007-11-11 22:00:00,LAND,10.433333333333334,91.26666666666667,11.95,92.65001,5.953125,India,IND
2007314N10093,SIDR,2007-11-11 22:00:00,LAND,10.433333333333334,91.26666666666667,11.95,92.750015,5.234375,India,IND
2007314N10093,SIDR,2007-11-11 22:00:00,LAND,10.433333333333334,91.26666666666667,11.850001,92.55,7.09375,India,IND
2007314N10093,SIDR,2007-11-11 22:00:00,LAND,10.433333333333334,91.26666666666667,11.850001,92.65001,7.15625,India,IND
2007314N10093,SIDR,2007-11-11 22:00:00,LAND,10.433333333333334,91.26666666666667,11.749995,92.65001,5.421875,India,IND
2007314N10093,SIDR,2007-11-11 22:00:00,LAND,10.433333333333334,91.26666666666667,11.749995,92.750015,5.703125,India,IND
